company_name,domain,playbook
Dietmar Kuhs Planungsbüro für Abfallwirtschaft,paw-kuhs.de,Municipal & Public Waste Operators
DIN Forsyning,dinforsyning.dk,Municipal & Public Waste Operators
Donaumoos-Zweckverband,donaumoos-zweckverband.de,Municipal & Public Waste Operators
Dorotea Kommun,dorotea.se,Municipal & Public Waste Operators
ecopark (Zweckverband ecopark),ecopark.de,Municipal & Public Waste Operators
EDV Zweckverband Prignitz,edvzweckverband.de,Municipal & Public Waste Operators
Eigenbetrieb Abfallwirtschaft Main-Kinzig-Kreis,abfall-mkk.de,Municipal & Public Waste Operators
Eigenbetrieb Abfallwirtschaft Rheingau-Taunus-Kreis,eaw-rheingau-taunus.de,Municipal & Public Waste Operators
Eigenbetrieb für kommunale Aufgaben und Dienstleistungen (EAD),ead.darmstadt.de,Municipal & Public Waste Operators
Eko-Glob Przedsiębiorstwo Komunalne,eko-glob.pl,Municipal & Public Waste Operators
Eko-Service Skandinavien,freonatervinning.se,Municipal & Public Waste Operators
Energesman | Vilniaus atliekų rūšiavimo gamykla,energesman.lt,Municipal & Public Waste Operators
Entsorgung Kommunal Gewerbe,entsorgung-kommunal.de,Municipal & Public Waste Operators
Entsorgungsbetriebe Bochum GmbH,entsorgungsbetriebebochum.de,Municipal & Public Waste Operators
Entsorgungsbetriebe der Landeshauptstadt Wiesbaden (ELW),elw.de,Municipal & Public Waste Operators
Entsorgungsverband Saar (EVS),evs.de,Municipal & Public Waste Operators
erzo KVA,erzo-kva.ch,Municipal & Public Waste Operators
Etelä-Karjalan Jätehuolto,ekjh.fi,Municipal & Public Waste Operators
EVI Abfallverwertung B.V. & Co. KG,evi-europark.de,Municipal & Public Waste Operators
FABION GbR Naturschutz-Landschaft-Abfallwirtschaft,fabion.de,Municipal & Public Waste Operators
Falköpings kommun,falkoping.se,Municipal & Public Waste Operators
Favrskov Forsyning A/S,favrskovforsyning.dk,Municipal & Public Waste Operators
Faxe Forsyning,faxeforsyning.dk,Municipal & Public Waste Operators
FBH-NP Közszolgáltató Nonprofit,fbhnpkft.hu,Municipal & Public Waste Operators
FFV Energi & Miljø A/S,ffv.dk,Municipal & Public Waste Operators
Finspångs Tekniska Verk AB,finspangstekniska.se,Municipal & Public Waste Operators
Follo Ren IKS,folloren.no,Municipal & Public Waste Operators
Forsyning Danmark,forsyningdanmark.dk,Municipal & Public Waste Operators
Forsyning Helsingør A/S,fh.dk,Municipal & Public Waste Operators
Fosen Renovasjon Næring,fosenrenovasjon.no,Municipal & Public Waste Operators
Fredensborg Forsyning A/S,fredensborgforsyning.dk,Municipal & Public Waste Operators
Frederiksberg Forsyning A/S,frb-forsyning.dk,Municipal & Public Waste Operators
Frederikshavn Forsyning,forsyningen.dk,Municipal & Public Waste Operators
Fredrikstad Fjernvarme AS,ffas.no,Municipal & Public Waste Operators
Fóti Közszolgáltató Nonprofit,fotikozszolg.hu,Municipal & Public Waste Operators
Förderverein VKS Sparte Abfallwirtschaft und Stadtsauberkeit,foerderverein-vks.de,Municipal & Public Waste Operators
GAA Gesellschaft für Abfallwirtschaft und Altlasten MV,gaa-mv.de,Municipal & Public Waste Operators
Gassner Entsorgung und Umweltservice GmbH,gassner-entsorgung.at,Municipal & Public Waste Operators
Gaswerk Illingen Zweckverband,gaswerk-illingen.de,Municipal & Public Waste Operators
GBAB Bio-Abfallwirtschaft Aschaffenburg,gbab-kompostwerk.de,Municipal & Public Waste Operators
GEKAL-KVA Buchs,kva-buchs.ch,Municipal & Public Waste Operators
Gemeinde Vogtareuth Wertstoffhof,vogtareuth.de,Municipal & Public Waste Operators
Gemeindewerke Haßloch GmbH,gwhassloch.de,Municipal & Public Waste Operators
Gemeindewerke Pfäffikon ZH,gwpzh.ch,Municipal & Public Waste Operators
GEMES Abfallentsorgung und Recycling GmbH,gemes.de,Municipal & Public Waste Operators
Genanvend Biomasse - Affald til ressource,genanvendbiomasse.dk,Municipal & Public Waste Operators
Gesellschaft Abfallwirtschaft Breisgau,abfallwirtschaft-breisgau.de,Municipal & Public Waste Operators
Gesundheitsamt,landkreis-emmendingen.de,Municipal & Public Waste Operators
GfA - Gemeinsames Kommunalunternehmen für Abfallwirtschaft A. d. ö. R.,gfa-online.com,Municipal & Public Waste Operators
GFAW Gesellschaft für Abfallwirtschaft mbH,gfaw-i.de,Municipal & Public Waste Operators
Gjenvinning Østfold,gjenvinningostfold.no,Municipal & Public Waste Operators
Glostrup Forsyning A/S,glostrupforsyning.dk,Municipal & Public Waste Operators
Gminna Gospodarka Komunalna Sp. z o.o.,ggkdobroszyce.pl,Municipal & Public Waste Operators
Gminne Przedsiębiorstwo Komunalne Chmielno,chmielno.pl,Municipal & Public Waste Operators
Gothaer Stadtwerke GmbH,gothaer-stadtwerke.de,Municipal & Public Waste Operators
Gradsko Stambeno Komunalno Gospodarstvo,gskg.hr,Municipal & Public Waste Operators
Gribskov Forsyning,gribskovforsyning.dk,Municipal & Public Waste Operators
GRØN FORSYNING,gronforsyning.dk,Municipal & Public Waste Operators
GSB Sonderabfall-Entsorgung Bayern GmbH,gsb.bayern,Municipal & Public Waste Operators
Guldborgsund Forsyning A/S,guldborgsundforsyning.dk,Municipal & Public Waste Operators
GYŐR-SZOL Győri Közszolgáltató,gyorszol.hu,Municipal & Public Waste Operators
Göttinger Entsorgungsbetriebe,geb-goettingen.de,Municipal & Public Waste Operators
Habo kommun,habokommun.se,Municipal & Public Waste Operators
HALLINGDAL RENOVASJON IKS,hallingdalrenovasjon.no,Municipal & Public Waste Operators
HD-Faekal Stadt- und Industriereinigunggesellschaft m.b.H. + Co. KG Kanalreinigung Kanal-TV-Untersuchung Grubenentleerung Stadtreinigung,hd-faekal.de,Municipal & Public Waste Operators
HEB GmbH Hagener Entsorgungsbetrieb,heb-hagen.de,Municipal & Public Waste Operators
Heidelberg Materials Miljø AS,miljo.heidelbergmaterials.no,Municipal & Public Waste Operators
Hillerød Forsyning,hfors.dk,Municipal & Public Waste Operators
Holger Sedlmeier Wertstoffhof-Oederan,wertstoffhof-oederan.de,Municipal & Public Waste Operators
Horisont Miljøpark IKS,hiks.no,Municipal & Public Waste Operators
Hovsten Cont & Gjenvinning AS,hovsten.no,Municipal & Public Waste Operators
HP Enders Umweltservice GmbH,hpenders.de,Municipal & Public Waste Operators
HS Abfall- und Wertstoff,abfallundwertstoff.com,Municipal & Public Waste Operators
Hvaler kommune,hvaler.kommune.no,Municipal & Public Waste Operators
HWD Recycling Kft.,hulladekotkezelunk.hu,Municipal & Public Waste Operators
Härryda Vatten och Avfall AB,hvaa.se,Municipal & Public Waste Operators
Hålogaland Ressursselskap IKS,hrs.no,Municipal & Public Waste Operators
Högsby kommun,hogsby.se,Municipal & Public Waste Operators
Indre Østfold Gjenvinning AS,iostg.no,Municipal & Public Waste Operators
Indre Østfold Renovasjon IKS,iorenovasjon.no,Municipal & Public Waste Operators
Ingolstädter Kommunalbetriebe AöR,in-kb.de,Municipal & Public Waste Operators
Innherred Renovasjon,innherredrenovasjon.no,Municipal & Public Waste Operators
Innsbrucker Kommunalbetriebe Aktiengesellschaft,ikb.at,Municipal & Public Waste Operators
INTECUS GmbH Abfallwirtschaft und umweltintegratives Management,intecus.de,Municipal & Public Waste Operators
Iridex Group Salubrizare,iridexsalubrizare.ro,Municipal & Public Waste Operators
Iris Salten IKS,iris-salten.no,Municipal & Public Waste Operators
Ishøj Forsyning,ishojforsyning.dk,Municipal & Public Waste Operators
IVAR IKS,ivar.no,Municipal & Public Waste Operators
JKP Lisje Novi Sad,lisje.com,Municipal & Public Waste Operators
JP Komunala Črnomelj,komunala-crnomelj.si,Municipal & Public Waste Operators
JP Komunalno d.o.o. Mostar,komunalno-mostar.ba,Municipal & Public Waste Operators
JRAB Jönköpings Renhållning AB,jrab.se,Municipal & Public Waste Operators
JU Komunalno-stambeni fond Cazin,juksfc.ba,Municipal & Public Waste Operators
June Avfall & Miljö AB,juneavfall.se,Municipal & Public Waste Operators
Jätehuolto E.Parkkinen,jep.fi,Municipal & Public Waste Operators
Jätehuolto M. Helistölä Oy,helistola.fi,Municipal & Public Waste Operators
JÄTEHUOLTO MATTI NUOJUA OY,jatehuolto-nuojua.fi,Municipal & Public Waste Operators
JÄTEHUOLTO P. PÄÄKKÖNEN OY,jatehuoltopaakkonen.fi,Municipal & Public Waste Operators
Kalix Kommun,kalix.se,Municipal & Public Waste Operators
Kalundborg Forsyning,kalfor.dk,Municipal & Public Waste Operators
Kaposvári Hulladékgazdálkodási,khg.hu,Municipal & Public Waste Operators
Kernkraftwerk Leibstadt AG,kkl.ch,Municipal & Public Waste Operators
KiTa Zweckverband | Bistum Essen,kita-zweckverband.de,Municipal & Public Waste Operators
Klaipėdos regiono atliekų tvarkymo centras,kratc.lt,Municipal & Public Waste Operators
KLAR Forsyning A/S,klarforsyning.dk,Municipal & Public Waste Operators
Klimaschutz Kommune,klimaschutz-kommune.de,Municipal & Public Waste Operators
KMT Gjenvinning,kmtgjenvinning.no,Municipal & Public Waste Operators
Knittel GmbH Abfallentsorgung,knittel-entsorgung.com,Municipal & Public Waste Operators
Kommunal Partner AG,kommunalpartner.ch,Municipal & Public Waste Operators
Kommunalbetrieb Krefeld,kbk-krefeld.de,Municipal & Public Waste Operators
Kommunaler Zweckverband Stadtbeleuchtung,kzv-stadtbeleuchtung.de,Municipal & Public Waste Operators
Kommunalunternehmen Coburger Entsorgungs- und Baubetrieb CEB,ceb-coburg.de,Municipal & Public Waste Operators
kommunit IT-Zweckverband Schleswig-Holstein,kommunit.de,Municipal & Public Waste Operators
Komunala Brežice,komunala-brezice.si,Municipal & Public Waste Operators
Komunala javno podjetje Murska Sobota,komunalams.si,Municipal & Public Waste Operators
Komunala Kranj,komunala-kranj.si,Municipal & Public Waste Operators
Komunala Nova Gorica,komunala-ng.si,Municipal & Public Waste Operators
Komunala Novo Mesto,komunala-nm.si,Municipal & Public Waste Operators
Komunala Slovenska Bistrica,komunala-slb.si,Municipal & Public Waste Operators
Komunala Trbovlje,komunala-trbovlje.si,Municipal & Public Waste Operators
Komunala Trebnje,komunala-trebnje.si,Municipal & Public Waste Operators
Komunala Tržič,komunala-trzic.si,Municipal & Public Waste Operators
Komunalno Brčko,komunalno.ba,Municipal & Public Waste Operators
Komunalno Duga Resa,komunalno-dugaresa.hr,Municipal & Public Waste Operators
Komunalno poduzeće Križevci,komunalno.hr,Municipal & Public Waste Operators
Kozienicka Gospodarka Komunalna,kgkkozienice.pl,Municipal & Public Waste Operators
Krajowe Forum Dyrektorów Zakładów Oczyszczania Miast,forum-dyrektorow.pl,Municipal & Public Waste Operators
Kreiswerke Barnim,kreiswerke-barnim.de,Municipal & Public Waste Operators
Kreiswerke Bautzen,kwbz.de,Municipal & Public Waste Operators
Kreiswerke Delitzsch,kwdz.de,Municipal & Public Waste Operators
Kreiswerke Grevenbroich,kw-gv.de,Municipal & Public Waste Operators
Kreiswerke Main-Kinzig,kreiswerke-main-kinzig.de,Municipal & Public Waste Operators
Kreiswerke Schmalkalden-Meiningen,kwsm.de,Municipal & Public Waste Operators
Kristianstads Renhållning AB,renhallningen-kristianstad.se,Municipal & Public Waste Operators
"Kroměřížské technické služby, s.r.o.",kmts.cz,Municipal & Public Waste Operators
Krośnieński Holding Komunalny Sp. z o.o.,ekrosno.pl,Municipal & Public Waste Operators
Kungälvs kommun,kungalv.se,Municipal & Public Waste Operators
Landkreis Aurich,landkreis-aurich.de,Municipal & Public Waste Operators
Landkreis Cham,landkreis-cham.de,Municipal & Public Waste Operators
Landkreis Cuxhaven,landkreis-cuxhaven.de,Municipal & Public Waste Operators
Landkreis Emsland,emsland.de,Municipal & Public Waste Operators
Landkreis Harburg,landkreis-harburg.de,Municipal & Public Waste Operators
Landkreis Havelland,havelland.de,Municipal & Public Waste Operators
Landkreis Heidekreis,heidekreis.de,Municipal & Public Waste Operators
Landkreis Helmstedt,landkreis-helmstedt.de,Municipal & Public Waste Operators
Landkreis Jerichower Land,lkjl.de,Municipal & Public Waste Operators
Landkreis Lüchow-Dannenberg,luechow-dannenberg.de,Municipal & Public Waste Operators
Landkreis Märkisch-Oderland,maerkisch-oderland.de,Municipal & Public Waste Operators
Landkreis Northeim,landkreis-northeim.de,Municipal & Public Waste Operators
Landkreis Rhön-Grabfeld,rhoen-grabfeld.de,Municipal & Public Waste Operators
Landkreis Schwandorf,landkreis-schwandorf.de,Municipal & Public Waste Operators
Landkreis Sigmaringen,landkreis-sigmaringen.de,Municipal & Public Waste Operators
Landkreis Tirschenreuth,kreis-tir.de,Municipal & Public Waste Operators
Landkreis Wittenberg,landkreis-wittenberg.de,Municipal & Public Waste Operators
Landkreis Zwickau,landkreis-zwickau.de,Municipal & Public Waste Operators
Landkreisbetriebe Neuburg-Schrobenhausen,landkreisbetriebe.de,Municipal & Public Waste Operators
Landratsamt Erding,landkreis-erding.de,Municipal & Public Waste Operators
Landratsamt Gotha,landkreis-gotha.de,Municipal & Public Waste Operators
Landratsamt Miltenberg,landkreis-miltenberg.de,Municipal & Public Waste Operators
Landratsamt Nordhausen,landkreis-nordhausen.de,Municipal & Public Waste Operators
Landratsamt Schweinfurt,landkreis-schweinfurt.de,Municipal & Public Waste Operators
Landratsamt Tuttlingen Abfallwirtschaft,abfall-tuttlingen.de,Municipal & Public Waste Operators
Landratsamt Weißenburg-Gunzenhausen,landkreis-wug.de,Municipal & Public Waste Operators
Landsforeningen Mindre Affald,mindreaffald.nu,Municipal & Public Waste Operators
Lesznowolskie Przedsiębiorstwo Komunalne,lpk-lesznowola.pl,Municipal & Public Waste Operators
LiBiR IKS,libir.no,Municipal & Public Waste Operators
Lidköping miljö och teknik AB,lidkopingmiljoochteknik.se,Municipal & Public Waste Operators
Ljusnarsbergs kommun,ljusnarsberg.se,Municipal & Public Waste Operators
Lofoten Avfallsselskap IKS,las-lofoten.no,Municipal & Public Waste Operators
Loftheim Renovasjon,loftheimrenovasjon.no,Municipal & Public Waste Operators
Loimi-Hämeen Jätehuolto,lhj.fi,Municipal & Public Waste Operators
Lolland Forsyning A/S,lollandforsyning.dk,Municipal & Public Waste Operators
LOOP Stiftelsen for kildesortering og gjenvinning,loop.no,Municipal & Public Waste Operators
Lounais-Suomen Jätehuolto Oy (LSJH),lsjh.fi,Municipal & Public Waste Operators
LUCIE - Zweckverband Stadtbahn im Landkreis Ludwigsburg,lucie-stadtbahn.de,Municipal & Public Waste Operators
Luleå kommun,lulea.se,Municipal & Public Waste Operators
Luster kommune,luster.kommune.no,Municipal & Public Waste Operators
Lyngby-Taarbæk Forsyning,ltf.dk,Municipal & Public Waste Operators
Lyngdal Kommune,lyngdal.kommune.no,Municipal & Public Waste Operators
Lądeckie Usługi Komunalne,lukladek.pl,Municipal & Public Waste Operators
Magistrat der Stadt Fulda,fulda.de,Municipal & Public Waste Operators
Masternes Gjenvinning AS,masternes.no,Municipal & Public Waste Operators
Mazurski Związek Międzygminny - Gospodarka Odpadami,mzmgo.mazury.pl,Municipal & Public Waste Operators
Midt-Gudbrandsdal Renovasjon IKS,mgr.no,Municipal & Public Waste Operators
Miejski Zakład Komunalny w Stalowej Woli,mzk.stalowa-wola.pl,Municipal & Public Waste Operators
Miejskie Przedsiebiorstwo Oczyszczania Sp. z o.o.,mpo.krakow.pl,Municipal & Public Waste Operators
Miejskie Przedsiębiorstwo Oczyszczania,mpo.lubin.pl,Municipal & Public Waste Operators
Miljöjuristbyrån KSG AB,miljojuristbyran.se,Municipal & Public Waste Operators
Miljø Norge AS,miljonorge.no,Municipal & Public Waste Operators
Miljøpunkt Indre By & Christianshavn,a21.dk,Municipal & Public Waste Operators
Miljøservice a/s,miljoeservice.dk,Municipal & Public Waste Operators
Miljøstyrelsen,mst.dk,Municipal & Public Waste Operators
MittSverige Vatten & Avfall,msva.se,Municipal & Public Waste Operators
"Międzygminny Związek Chrzanowa, Libiąża, Trzebini - Gospodarka Komunalna",mzgk.chrzanow.pl,Municipal & Public Waste Operators
Morsø Forsyning A/S,morsoeforsyning.dk,Municipal & Public Waste Operators
MOVAR IKS,movar.no,Municipal & Public Waste Operators
Müllabhol-Zweckverband 'Rotenburg',mzv-rotenburg-bebra.de,Municipal & Public Waste Operators
Müllverwertung Zweckverband Schwandorf,z-m-s.de,Municipal & Public Waste Operators
Nachtrab Abfallwirtschaft,nachtrab-abfallwirtschaft.de,Municipal & Public Waste Operators
Nacka vatten och avfall,nackavattenavfall.se,Municipal & Public Waste Operators
Namdal Container & Gjenvinning AS,ncg-namdal.no,Municipal & Public Waste Operators
Nesodden Renovasjon AS,nesoddenren.no,Municipal & Public Waste Operators
Norrköping Vatten och Avfall AB,norrkopingvattenavfall.se,Municipal & Public Waste Operators
Norrtälje Vatten och Avfall,nvaa.se,Municipal & Public Waste Operators
Norsk forening farlig avfall (NFFA),nffa.no,Municipal & Public Waste Operators
Norsk Gjenvinning AS,norskgjenvinning.no,Municipal & Public Waste Operators
Norsk Gjenvinning Downstream AS,ngdownstream.no,Municipal & Public Waste Operators
Norsk Gjenvinning Renovasjon,ngrenovasjon.no,Municipal & Public Waste Operators
Norva24 Miljövision AB,miljovision.se,Municipal & Public Waste Operators
Notodden Renovasjon & Gjenvinning AS,notoddenrenovasjon.no,Municipal & Public Waste Operators
Nyborg Forsyning & Service A/S,nfs.as,Municipal & Public Waste Operators
Nyenhuis Umweltservice GmbH,nyenhuis-umweltservice.de,Municipal & Public Waste Operators
Odense Renovation,odenserenovation.dk,Municipal & Public Waste Operators
Odsherred Forsyning A/S,odsherredforsyning.dk,Municipal & Public Waste Operators
Odsherred Kommune,odsherred.dk,Municipal & Public Waste Operators
Ostrołęckie Przedsiębiorstwo Komunalne,opkostroleka.pl,Municipal & Public Waste Operators
Peter Sørig Renovation A/S,skraldemanden.dk,Municipal & Public Waste Operators
Petterssons Miljö AB,petterssonsmiljo.se,Municipal & Public Waste Operators
Pirkanmaan Jätehuolto,pjhoy.fi,Municipal & Public Waste Operators
Podhalańskie Przedsiębiorstwo Komunalne,ppkpodhale.pl,Municipal & Public Waste Operators
Polkowickie Przedsiębiorstwo Komunalne,ppk.polkowice.pl,Municipal & Public Waste Operators
Primorsko komunalno društvo,dubrovackoprimorje.hr,Municipal & Public Waste Operators
Provas Forsyningsservice,provas.dk,Municipal & Public Waste Operators
Prywatny Zakład Oczyszczania Miasta,pzom.czest.pl,Municipal & Public Waste Operators
Przedsiębiorstwo Komunalne Komes,pkkomes.pl,Municipal & Public Waste Operators
Przedsiębiorstwo Komunalne Nałęcz,pknalecz.eu,Municipal & Public Waste Operators
Przedsiębiorstwo Komunalne Pniewy,ppk-pniewy.pl,Municipal & Public Waste Operators
Przedsiębiorstwo Komunalne w Prażmowie,komprazmow.pl,Municipal & Public Waste Operators
Przedsiębiorstwo Oczyszczania Sp. z o.o.,morag.pl,Municipal & Public Waste Operators
Przemęckie Przedsiębiorstwo Komunalne,ppk-przemet.pl,Municipal & Public Waste Operators
Publico Kommunikation,publico.dk,Municipal & Public Waste Operators
Pucka Gospodarka Komunalna Sp. z o.o.,pgkpuck.pl,Municipal & Public Waste Operators
PÖPPEL Abfallwirtschaft und Städtereinigung GmbH,poeppel.de,Municipal & Public Waste Operators
"RAMBO AB, Regional Avfallsanläggning i mellersta Bohuslän",rambo.se,Municipal & Public Waste Operators
Rebild Forsyning,rebildforsyning.dk,Municipal & Public Waste Operators
Redux – Affald og Genbrug,brainybins.com,Municipal & Public Waste Operators
Region Aachen Zweckverband,regionaachen.de,Municipal & Public Waste Operators
Regnbuen gjenvinning,follotruckutleie.no,Municipal & Public Waste Operators
Remas AG - Biospüler Abfall Zerkleinerer zur Abfallentsorgung,biospueler.ch,Municipal & Public Waste Operators
ReMidt IKS,remidt.no,Municipal & Public Waste Operators
Remiro Abfallwirtschaft GmbH,remiro.de,Municipal & Public Waste Operators
REMONDIS SEKA Miljöteknik AB,sekamiljoteknik.se,Municipal & Public Waste Operators
Ren Forsyning Mariagerfjord,renform.dk,Municipal & Public Waste Operators
Reno-Vest IKS,reno-vest.no,Municipal & Public Waste Operators
"RENOVA - GJENVINNING, ANLEGG & TRANSPORT, SKJOLDHAMMER",renova.no,Municipal & Public Waste Operators
Renovasjon i Grenland IKS,rig.no,Municipal & Public Waste Operators
