company_name,domain,playbook_name
Relpol S.A.,relpol.pl,Antriebstechnik & Elektromotoren
RENG Industriesysteme GmbH,renggruppe.de,Antriebstechnik & Elektromotoren
RETRASIB member of SGB-SMIT Group,retrasib.ro,Antriebstechnik & Elektromotoren
Riello UPS Ltd,riello-ups.co.uk,Antriebstechnik & Elektromotoren
Ritter Starkstromtechnik,ritter-starkstromtechnik.de,Antriebstechnik & Elektromotoren
RODRITOL,rodritol.com,Antriebstechnik & Elektromotoren
Rolec,rolecserv.com,Antriebstechnik & Elektromotoren
Rosenberg Ventilatoren GmbH,rosenberg-gmbh.com,Antriebstechnik & Elektromotoren
Rossi SpA,rossi.com,Antriebstechnik & Elektromotoren
Rudolf Fritz GmbH,rudolf-fritz.de,Antriebstechnik & Elektromotoren
Ruhrgetriebe KG,ruhrgetriebe.de,Antriebstechnik & Elektromotoren
SALICRU,salicru.com,Antriebstechnik & Elektromotoren
SALTEK s.r.o.,saltek.eu,Antriebstechnik & Elektromotoren
Samsung SDI Battery Systems,samsungsdibs.at,Antriebstechnik & Elektromotoren
Sangalli Servomotori,sangalliservomotori.it,Antriebstechnik & Elektromotoren
Sarpel Ingeniería (Grupo Energy Technologies),sarpel.com,Antriebstechnik & Elektromotoren
Schaltbau,schaltbau.com,Antriebstechnik & Elektromotoren
Schlumpberger Elektromotoren,schlumpberger-elektromotoren.de,Antriebstechnik & Elektromotoren
SCHMACHTL GmbH,schmachtl.at,Antriebstechnik & Elektromotoren
Schmersal Ibérica,schmersal.es,Antriebstechnik & Elektromotoren
Schrack Technik Romania,schrack.ro,Antriebstechnik & Elektromotoren
Schulte-Elektronik GmbH,schulte-elektronik.de,Antriebstechnik & Elektromotoren
Schwarz Elektromotoren GmbH,schwarz-elektromotoren.de,Antriebstechnik & Elektromotoren
SEAR Group,sear-gruppe.de,Antriebstechnik & Elektromotoren
Selex,selex.com,Antriebstechnik & Elektromotoren
Semikron Danfoss,semikron-danfoss.com,Antriebstechnik & Elektromotoren
SENCO Pribram spol. s r.o.,sencopb.eu,Antriebstechnik & Elektromotoren
SEW-EURODRIVE,sew-eurodrive.de,Antriebstechnik & Elektromotoren
SEW-EURODRIVE GmbH & Co. KG,sew-eurodrive.com,Antriebstechnik & Elektromotoren
SEW-EURODRIVE Polska,sew-eurodrive.pl,Antriebstechnik & Elektromotoren
SEZ Group,sez-krompachy.sk,Antriebstechnik & Elektromotoren
SGB Czech Trafo s.r.o.,sgbczechtrafo.cz,Antriebstechnik & Elektromotoren
Shell Recharge Solutions,shellrecharge.com,Antriebstechnik & Elektromotoren
Shenton Group,shentongroup.co.uk,Antriebstechnik & Elektromotoren
Siboni Gearmotors,sibonigearmotors.com,Antriebstechnik & Elektromotoren
SICOR Italy,sicoritaly.com,Antriebstechnik & Elektromotoren
Signer Elektromotoren AG,signer-antriebe.ch,Antriebstechnik & Elektromotoren
Silence l Leader in Urban Eco Mobility,silence.eco,Antriebstechnik & Elektromotoren
SIM Switchgear,sim-switchgear.com,Antriebstechnik & Elektromotoren
SINADRIVES,sinadrives.com,Antriebstechnik & Elektromotoren
SISTEIN,sistein.es,Antriebstechnik & Elektromotoren
SIT Antriebselemente,sit-antriebselemente.de,Antriebstechnik & Elektromotoren
Sitte Elektrotechnik Unternehmensgruppe,sitte.de,Antriebstechnik & Elektromotoren
Slaters Electricals,slaters-electricals.com,Antriebstechnik & Elektromotoren
SMA Magnetics,sma-magnetics.com,Antriebstechnik & Elektromotoren
Socomec Group,socomec.com,Antriebstechnik & Elektromotoren
SOLARWATT Germany,solarwatt.de,Antriebstechnik & Elektromotoren
SOLERA S.A.,psolera.com,Antriebstechnik & Elektromotoren
Solis Europe,fused.cfd,Antriebstechnik & Elektromotoren
SOMFY Group,somfy-group.com,Antriebstechnik & Elektromotoren
Somfy Polska,somfy.pl,Antriebstechnik & Elektromotoren
SOMMER Antriebs- und Funktechnik GmbH,sommer.eu,Antriebstechnik & Elektromotoren
Sonceboz,sonceboz.com,Antriebstechnik & Elektromotoren
SOPEM sp. z o.o Somfy Group,sopem.pl,Antriebstechnik & Elektromotoren
STAMFORD | AvK,stamford-avk.com,Antriebstechnik & Elektromotoren
STARK Elektromotoren,stark-elektromotoren.com,Antriebstechnik & Elektromotoren
Stellantis e-Transmissions,stellantis-et.com,Antriebstechnik & Elektromotoren
Stemmann-Technik GmbH - a Wabtec Company,stemmann.com,Antriebstechnik & Elektromotoren
STIHL Power Tools Oradea,stihl.ro,Antriebstechnik & Elektromotoren
STÖBER Antriebstechnik GmbH + Co. KG,stoeber.de,Antriebstechnik & Elektromotoren
Sunsynk,sunsynk.org,Antriebstechnik & Elektromotoren
SuperNode Ltd,supernode.energy,Antriebstechnik & Elektromotoren
SynFlex Elektro GmbH,synflex.com,Antriebstechnik & Elektromotoren
Taurus Group,group-taurus.com,Antriebstechnik & Elektromotoren
Teka Portugal S. A.,thor.pt,Antriebstechnik & Elektromotoren
Telergon,telergon.com,Antriebstechnik & Elektromotoren
TEMEX Ltd.,temex.cz,Antriebstechnik & Elektromotoren
TEMPEL GROUP,tempelgroup.com,Antriebstechnik & Elektromotoren
Terasaki Electric (Europe) Ltd.,terasaki.com,Antriebstechnik & Elektromotoren
TES Group,tesgroup.com,Antriebstechnik & Elektromotoren
TES VSETIN a.s.,tes.cz,Antriebstechnik & Elektromotoren
The Generator Company,tgc.uk.com,Antriebstechnik & Elektromotoren
Tiszta Energiák Kft.,tisztaenergiak.hu,Antriebstechnik & Elektromotoren
TKF (BV Twentsche Kabelfabriek),tkf.eu,Antriebstechnik & Elektromotoren
TOBIMAR,tobimar.ro,Antriebstechnik & Elektromotoren
Torqeedo,torqeedo.com,Antriebstechnik & Elektromotoren
Toyota Motor Italia,toyota.it,Antriebstechnik & Elektromotoren
TPEG Tech Power Electronics Group,tpe.group,Antriebstechnik & Elektromotoren
TQ Group (TQ-RoboDrive),tq-group.com,Antriebstechnik & Elektromotoren
Transformers & Rectifiers Ltd.,transformers.co.uk,Antriebstechnik & Elektromotoren
TRAXIAL,traxial.com,Antriebstechnik & Elektromotoren
Triol Corporation,triolcorp.com,Antriebstechnik & Elektromotoren
Trojan Energy,trojan.energy,Antriebstechnik & Elektromotoren
TRUMPF Huettinger Zajrzyj #zCiekawości,zajrzyjzciekawosci.pl,Antriebstechnik & Elektromotoren
Tungsram Group,tungsram.com,Antriebstechnik & Elektromotoren
UIKER Antriebstechnik AG,uiker.ch,Antriebstechnik & Elektromotoren
Underwoods,ued.co.uk,Antriebstechnik & Elektromotoren
Uninterruptible Power from Rehlko,kohler-ups.co.uk,Antriebstechnik & Elektromotoren
UniTek Industrie Elektronik,unitek-industrie-elektronik.de,Antriebstechnik & Elektromotoren
V2C,v2charge.com,Antriebstechnik & Elektromotoren
Van Dooren Elektromotoren B.V.,vandoorenelektromotoren.nl,Antriebstechnik & Elektromotoren
VARTA AG,varta-ag.com,Antriebstechnik & Elektromotoren
VDL Nedcar,vdlnedcar.nl,Antriebstechnik & Elektromotoren
VEM motors Finland Oy,vem.fi,Antriebstechnik & Elektromotoren
Verkor,verkor.com,Antriebstechnik & Elektromotoren
VERSA DESIGN S.L.,versades.com,Antriebstechnik & Elektromotoren
Vitacom,vitacom.ro,Antriebstechnik & Elektromotoren
Vital Power Group,vitalpower.co.uk,Antriebstechnik & Elektromotoren
VOLTIA,voltia.es,Antriebstechnik & Elektromotoren
Vortmann GmbH,vortmann-gmbh.de,Antriebstechnik & Elektromotoren
VT TIPA Kft.,tipa.hu,Antriebstechnik & Elektromotoren
VYRTYCH a.s.,vyrtych.cz,Antriebstechnik & Elektromotoren
Wallbox Chargers,wallbox.com,Antriebstechnik & Elektromotoren
WB Power Services Ltd,wbpsltd.co.uk,Antriebstechnik & Elektromotoren
WEG AUTRIAL,autrial.es,Antriebstechnik & Elektromotoren
WEG Gear Systems (Watt Drive) Magyarország,wattdrive.hu,Antriebstechnik & Elektromotoren
Weidmueller Romania,weidmueller.ro,Antriebstechnik & Elektromotoren
Welland Power Ltd,wellandpower.net,Antriebstechnik & Elektromotoren
Wieland Electric,wieland-electric.com,Antriebstechnik & Elektromotoren
WILLBERT by EUROLOOP,willbert.tech,Antriebstechnik & Elektromotoren
Wilson Power Solutions,wilsonpowersolutions.co.uk,Antriebstechnik & Elektromotoren
Winder Power,winderpower.co.uk,Antriebstechnik & Elektromotoren
Winergy,winergy-group.com,Antriebstechnik & Elektromotoren
Yaskawa Nordic AB,yaskawa.se,Antriebstechnik & Elektromotoren
ZALUX,zalux.com,Antriebstechnik & Elektromotoren
Zamel,zamel.com,Antriebstechnik & Elektromotoren
Zelmotor,zelmotor.com,Antriebstechnik & Elektromotoren
Zendure,zendure.de,Antriebstechnik & Elektromotoren
Zeus Control,zeuscontrol.com,Antriebstechnik & Elektromotoren
Zigor Corporation S.A,zigor.com,Antriebstechnik & Elektromotoren
ZITT Motoren AG,zitt.ch,Antriebstechnik & Elektromotoren
ZPUE S.A.,zpue.pl,Antriebstechnik & Elektromotoren
Łukasiewicz – Instytut Elektrotechniki,iel.lukasiewicz.gov.pl,Antriebstechnik & Elektromotoren
Aalberts advanced mechatronics,ideworld.com,Automation & Robotik
ACE Industriële Automatisering,ace.eu,Automation & Robotik
Agile Robots SE,agile-robots.com,Automation & Robotik
ALS Mechatronic,alsmechatronic.com,Automation & Robotik
Asic Robotics AG,asic.ch,Automation & Robotik
ASTI Mobile Robotics,astimobilerobotics.com,Automation & Robotik
Automation & Robotics SA,ar.be,Automation & Robotik
Automatique & Industrie,automatique-industrie.com,Automation & Robotik
autonox Robotics GmbH,autonox.com,Automation & Robotik
Autorobot-Strefa Sp. z o.o.,autorobotstrefa.pl,Automation & Robotik
BBS Automation,bbsautomation.com,Automation & Robotik
Beckhoff Automation,beckhoff.com,Automation & Robotik
Blue Ocean Robotics,blue-ocean-robotics.com,Automation & Robotik
Blue Robotics,blue-robotics.pl,Automation & Robotik
Danrobotics,danrobotics.dk,Automation & Robotik
EGS Automation GmbH,egsautomation.com,Automation & Robotik
ESA Automation & Robotics,esa-automation.com,Automation & Robotik
ESI Robotics,esirobotics.com,Automation & Robotik
EUROBOTS | Refurbished industrial robots: KUKA - FANUC - ABB - MOTOMAN - YASKAWA - KAWASAKI - DOBOT,eurobots.net,Automation & Robotik
EVB Automation GmbH,evb-automation.de,Automation & Robotik
Franka Robotics,franka.de,Automation & Robotik
fruitcore robotics GmbH,fruitcore-robotics.com,Automation & Robotik
HAHN Automation Group,hahn.group,Automation & Robotik
HAHN Automation Group,hahnautomation.group,Automation & Robotik
Hikrobot,hikrobotics.com,Automation & Robotik
Hilscher Gesellschaft für Systemautomation mbH,hilscher.com,Automation & Robotik
HSB Automation GmbH,hsb-automation.de,Automation & Robotik
ICM Automation,icm-automation.com,Automation & Robotik
igm Robotersysteme AG - Schweißroboter - Welding Robots,igm-group.com,Automation & Robotik
INNO Robotics,inno-robotics.com,Automation & Robotik
INTROSYS | Industrial Automation & Robotics,introsys.eu,Automation & Robotik
IRS Robotics®,irsrobotics.com,Automation & Robotik
Italiana Robot,italianarobot.com,Automation & Robotik
Kassow Robots,kassowrobots.com,Automation & Robotik
KEBA Industrial Automation,keba.com,Automation & Robotik
KRANENDONK - Smart robotics,kranendonk.com,Automation & Robotik
MAB Robotics,mabrobotics.pl,Automation & Robotik
Maxxom Automation GmbH,maxxom-automation.com,Automation & Robotik
MBS Automatisierungssysteme,mbs-anlagen.de,Automation & Robotik
Mech-Mind Robotics,mech-mind.com,Automation & Robotik
Mechatronic,mechtech.group,Automation & Robotik
Mobile Industrial Robots,mobile-industrial-robots.com,Automation & Robotik
Modig Machine Tool,modig.se,Automation & Robotik
Movu Robotics,movu-robotics.com,Automation & Robotik
NEURA Robotics,neura-robotics.com,Automation & Robotik
NORCK Robotics,norckrobotics.de,Automation & Robotik
OEM Automatic,oemautomatic.se,Automation & Robotik
OEM Automatic Klitsø,oemklitso.dk,Automation & Robotik
OnRobot,onrobot.com,Automation & Robotik
ProKASRO Mechatronik GmbH,prokasro.de,Automation & Robotik
PWR | Packaging With Robots,pwrpack.com,Automation & Robotik
Retail Robotics,rrobotics.co,Automation & Robotik
Robot-Coupe,robot-coupe.com,Automation & Robotik
Robot-Service Kft.,robot-service.hu,Automation & Robotik
Robot-Technology GmbH,robottechnology.de,Automation & Robotik
Robot-X Hungary,robot-x.hu,Automation & Robotik
robotec s.r.o.,robotec.sk,Automation & Robotik
Robotnik Automation,robotnik.eu,Automation & Robotik
RTT Robotertechnik-Transfer GmbH,rtt-zittau.de,Automation & Robotik
SIR Robotics S.p.A.,sir-mo.it,Automation & Robotik
Smart Robotics,smart-robotics.io,Automation & Robotik
SMATECH Automatisierungstechnik,smatech.at,Automation & Robotik
SMC Automation AB Sverige,smc.eu,Automation & Robotik
SMP Sicherheitsroboter,smpsecurityrobot.de,Automation & Robotik
Stanley Robotics,stanley-robotics.com,Automation & Robotik
Stäubli Robotics,staubli.com,Automation & Robotik
SW Automation GmbH,sw-machines.de,Automation & Robotik
TAT Automatisierungstechnik,tat.at,Automation & Robotik
TDRi Robotics,tdri.se,Automation & Robotik
THEKER Robotics,theker.ai,Automation & Robotik
TOJALTEC - ENGINEERING | AUTOMATION | ROBOTICS,tojaltec.com,Automation & Robotik
UNILOGO ROBOTICS,unilogo.com.pl,Automation & Robotik
Universal Robots,universal-robots.com,Automation & Robotik
3C Metal,3cmetal.com,Automotive & Zulieferer
Aapico Maia S.A.,aapico.pt,Automotive & Zulieferer
ABT Sportsline GmbH,abt-sportsline.com,Automotive & Zulieferer
ACPS Automotive Group / ORIS,acps-automotive.com,Automotive & Zulieferer
Addvolt,addvolt.com,Automotive & Zulieferer
AED Vantage,aed-vantage.com,Automotive & Zulieferer
aiMotive,aimotive.com,Automotive & Zulieferer
AISIN Europe,aisin-europe.com,Automotive & Zulieferer
AISIN EUROPE MANUFACTURING CZECH s.r.o.,aisin.co.cz,Automotive & Zulieferer
Aiways,ai-ways.eu,Automotive & Zulieferer
Ajusa,ajusa.online,Automotive & Zulieferer
AL-KO Vehicle Technology Group,alko-tech.com,Automotive & Zulieferer
Alexander Dennis,alexander-dennis.com,Automotive & Zulieferer
Alfa Romeo,alfaromeo.com,Automotive & Zulieferer
Alliance Automotive Group Germany,allianceautomotive.de,Automotive & Zulieferer
Alpha Vehicle Security Solutions Czech,kk-alpha.cz,Automotive & Zulieferer
Alpine Formula One Team,alpinef1.com,Automotive & Zulieferer
"ALPS Electric Czech, s.r.o.",alps.cz,Automotive & Zulieferer
ALTOPLAST,altoplast.com,Automotive & Zulieferer
AMK Automotive,amk-group.com,Automotive & Zulieferer
Ampelmann Operations,ampelmann.nl,Automotive & Zulieferer
ANFAC,anfac.com,Automotive & Zulieferer
AP Racing,apracing.com,Automotive & Zulieferer
APL GmbH,apl-landau.de,Automotive & Zulieferer
ARES Modena,aresmodena.com,Automotive & Zulieferer
Arrival,arrival.com,Automotive & Zulieferer
ARS TECH,ars-tech.com,Automotive & Zulieferer
ART SpA,artgroup-spa.com,Automotive & Zulieferer
ARX Robotics,arx-robotics.com,Automotive & Zulieferer
Aston Martin F1 Team,astonmartinf1.com,Automotive & Zulieferer
ATEK s.r.o.,atek.cz,Automotive & Zulieferer
Audi Belgium,audi.be,Automotive & Zulieferer
Audi Brussels,audibrussels.be,Automotive & Zulieferer
Audi España,audi.es,Automotive & Zulieferer
AUDI HUNGARIA Zrt.,audi.hu,Automotive & Zulieferer
Audi Italia,audi.it,Automotive & Zulieferer
Audi Polska,audi.pl,Automotive & Zulieferer
AUFEER GROUP,aufeergroup.eu,Automotive & Zulieferer
Aurrigo,aurrigo.com,Automotive & Zulieferer
Autins Group plc,autins.com,Automotive & Zulieferer
Auto AG Truck,autoagtruck.ch,Automotive & Zulieferer
Automobile Dacia S.A.,dacia.ro,Automotive & Zulieferer
Automobili Pininfarina,automobili-pininfarina.com,Automotive & Zulieferer
AutoVanti  - Penske Automotive Italy,penskecars.it,Automotive & Zulieferer
AVATR Global Design Center,avatr.com,Automotive & Zulieferer
Aviaco GSE,aviaco-gse.com,Automotive & Zulieferer
Avular,avular.com,Automotive & Zulieferer
Azimut Yachts,azimutyachts.com,Automotive & Zulieferer
b-plus Group,b-plus.com,Automotive & Zulieferer
Baomarc Automotive Solutions SpA,baomarc-automotive.com,Automotive & Zulieferer
BHTC GmbH,bhtc.com,Automotive & Zulieferer
Bianchi Bicycles,bianchi.com,Automotive & Zulieferer
BILSTEIN,bilstein.com,Automotive & Zulieferer
BINZ Automotive,binz-automotive.com,Automotive & Zulieferer
Bird,bird.com,Automotive & Zulieferer
BM Catalysts Ltd.,bmcatalysts.co.uk,Automotive & Zulieferer
BMTS Technology,bmts-technology.com,Automotive & Zulieferer
BONATRANS GROUP a.s.,ghh-bonatrans.com,Automotive & Zulieferer
BORBET,borbet.de,Automotive & Zulieferer
BORCAD cz,borcad.cz,Automotive & Zulieferer
Boryszew S.A.,boryszew.com.pl,Automotive & Zulieferer
Boryszew S.A. oddział Maflow w Tychach,maflow.com,Automotive & Zulieferer
Bosch Belgium,bosch.be,Automotive & Zulieferer
Bosch Car Service Deutschland,boschcarservice.com,Automotive & Zulieferer
Bosch Portugal,bosch.pt,Automotive & Zulieferer
Boysen Gruppe,boysen-online.de,Automotive & Zulieferer
BRABUS GmbH,brabus.com,Automotive & Zulieferer
BRANO GROUP,brano.group,Automotive & Zulieferer
Brembo SGL Carbon Ceramic Brakes,carbonceramicbrakes.com,Automotive & Zulieferer
Brink Group,brink.eu,Automotive & Zulieferer
Brose Sitech Group,brose-sitech.com,Automotive & Zulieferer
Broshuis,broshuis.com,Automotive & Zulieferer
Bucher Municipal,buchermunicipal.com,Automotive & Zulieferer
Burgers Carrosserie,burgersgroup.com,Automotive & Zulieferer
BYD Belux,bydauto.be,Automotive & Zulieferer
Bär Cargolift | Gerd Bär GmbH International,humbaur.com,Automotive & Zulieferer
BÖHM PLAST-TECHNIK a.s.,bohmplast.cz,Automotive & Zulieferer
C.F. Maier-Firmengruppe,c-f-maier.de,Automotive & Zulieferer
Cadeler,cadeler.com,Automotive & Zulieferer
Cadillac Formula 1® Team,cadillacf1team.com,Automotive & Zulieferer
CaetanoBus,caetanobus.pt,Automotive & Zulieferer
CALLUM,callumdesigns.com,Automotive & Zulieferer
Carcoustics,carcoustics.com,Automotive & Zulieferer
Carraro Group,carraro.com,Automotive & Zulieferer
Casco Automotive Group - An Amphenol Company,cascoauto.com,Automotive & Zulieferer
CASE GROUP,saggroup.com,Automotive & Zulieferer
Caterham,caterhamcars.com,Automotive & Zulieferer
CEAGA - Galician Automotive and Mobility Cluster,ceaga.com,Automotive & Zulieferer
CELLFORCE GROUP,cellforce.de,Automotive & Zulieferer
Changan UK R&D Centre Limited,changanuk.com,Automotive & Zulieferer
Chantiers de l'Atlantique,chantiers-atlantique.com,Automotive & Zulieferer
CHARGE CARS,charge.cars,Automotive & Zulieferer
Chargetrip,chargetrip.com,Automotive & Zulieferer
Chassis Brakes International,chassisbrakes.com,Automotive & Zulieferer
CHEMET S.A.,chemet.eu,Automotive & Zulieferer
Classified Cycling,classified-cycling.cc,Automotive & Zulieferer
CLEPA - European Association of Automotive Suppliers,clepa.eu,Automotive & Zulieferer
Clerprem,clerprem.com,Automotive & Zulieferer
Coindu,coindu.com,Automotive & Zulieferer
Comline Auto Parts Ltd,comline.uk.com,Automotive & Zulieferer
Conceria Pasubio SPA,pasubio.com,Automotive & Zulieferer
Contechs,contechs.com,Automotive & Zulieferer
Continental Engineering Services,engineering-solutions.aumovio.com,Automotive & Zulieferer
Corteco Official,corteco.com,Automotive & Zulieferer
Cosworth,cosworth.com,Automotive & Zulieferer
Critical TechWorks,criticaltechworks.com,Automotive & Zulieferer
CROPU,grupocropu.com,Automotive & Zulieferer
CTAG – Centro Tecnológico de Automoción de Galicia,ctag.com,Automotive & Zulieferer
CUBONIC,cubonic.eu,Automotive & Zulieferer
CUPRA,cupraofficial.com,Automotive & Zulieferer
CZ LOKO,czloko.cz,Automotive & Zulieferer
DAF Nederland,daf.nl,Automotive & Zulieferer
DAF Trucks NV,daf.com,Automotive & Zulieferer
DAF Trucks Polska Sp. z o.o.,daftrucks.pl,Automotive & Zulieferer
